date,county_en,region,unleaded_95,unleaded_100,super,diesel_driving,autogas,diesel_home_heating
2022-06-17,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,2.415,2.543,,2.068,1.136,
2022-06-17,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,2.421,2.578,,2.079,1.11,
2022-06-17,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,2.455,2.602,,2.11,1.168,
2022-06-17,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,2.402,2.538,,2.075,1.156,
2022-06-17,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,2.477,2.601,,2.14,1.176,
2022-06-17,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,2.452,2.596,1.805,2.115,1.145,
2022-06-17,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,2.478,2.597,,2.138,1.239,
2022-06-17,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,2.367,2.495,1.98,1.995,1.369,
2022-06-17,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,2.43,2.579,2.103,2.093,1.107,
2022-06-18,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,2.46,2.608,,2.129,1.189,
2022-06-18,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,2.432,2.583,,2.096,1.101,
2022-06-18,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,2.443,2.586,,2.096,1.137,
2022-06-18,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,2.433,2.581,,2.099,1.158,
2022-06-18,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,2.394,2.57,1.877,2.088,1.035,
2022-06-18,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,2.432,2.593,2.097,2.118,1.168,
2022-06-18,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,2.427,2.591,2.049,2.102,1.139,
2022-06-18,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,2.454,2.625,,2.113,1.189,
2022-06-18,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,2.415,2.594,,2.078,1.134,
2022-06-18,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,2.556,2.667,2.645,2.186,1.271,
2022-06-18,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,2.443,2.574,,2.107,1.179,
2022-06-18,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,2.448,2.587,,2.118,1.113,
2022-06-18,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,2.522,2.662,,2.179,1.136,
2022-06-18,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,2.463,2.601,,2.091,1.248,
2022-06-18,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,2.439,2.584,,2.098,1.116,
2022-06-18,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,2.402,2.546,,2.068,1.077,
2022-06-18,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,2.478,2.586,1.934,2.137,1.197,
2022-06-18,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,2.437,2.596,,2.118,1.156,
2022-06-18,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,2.394,2.558,2.645,2.079,1.085,
2022-06-18,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,2.429,2.597,,2.102,1.134,
2022-06-18,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,2.44,2.568,,2.114,1.16,
2022-06-18,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,2.431,2.579,,2.096,1.127,
2022-06-18,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,2.43,2.558,,2.091,1.095,
2022-06-18,CORFU (KERKYRA),ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ,2.477,2.609,2.159,2.136,1.285,
2022-06-18,KEFALONIA,ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ,2.504,2.667,2.1,2.154,1.24,
2022-06-18,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,2.408,2.547,,2.083,1.15,
2022-06-18,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,2.427,2.557,,2.11,1.127,
2022-06-18,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,2.428,2.58,,2.105,1.093,
2022-06-18,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,2.657,2.77,,2.248,1.342,
2022-06-18,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,2.454,2.571,,2.095,1.144,
2022-06-18,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,2.422,2.566,,2.094,1.125,
2022-06-18,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,2.487,2.58,,2.14,1.257,
2022-06-18,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,2.454,2.57,,2.072,1.176,
2022-06-18,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,2.487,2.636,,2.155,1.165,
2022-06-18,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,2.465,2.594,,2.113,1.133,
2022-06-18,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,2.451,2.596,,2.106,1.162,
2022-06-18,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,2.458,2.618,2.138,2.126,1.176,
2022-06-18,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,2.414,2.529,,2.078,1.102,
2022-06-18,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,2.411,2.601,,2.078,1.133,
2022-06-18,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,2.427,2.5,,2.099,1.086,
2022-06-18,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,2.486,2.601,,2.146,1.212,
2022-06-18,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,2.438,2.565,,2.093,1.117,
2022-06-18,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,2.494,2.567,,2.09,1.248,
2022-06-18,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,2.415,2.543,,2.077,1.134,
2022-06-18,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,2.425,2.576,,2.087,1.11,
2022-06-18,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,2.455,2.605,,2.121,1.168,
2022-06-18,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,2.414,2.538,,2.107,1.156,
2022-06-18,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,2.481,2.601,,2.156,1.176,
2022-06-18,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,2.453,2.615,1.805,2.126,1.142,
2022-06-18,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,2.474,2.593,,2.147,1.237,
2022-06-18,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,2.367,2.501,1.98,1.998,1.369,
2022-06-18,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,2.428,2.578,1.926,2.103,1.106,
2022-06-19,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,2.46,2.608,,2.132,1.191,
2022-06-19,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,2.432,2.581,2.1,2.1,1.101,
2022-06-19,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,2.443,2.587,,2.096,1.137,
2022-06-19,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,2.434,2.581,,2.101,1.158,
2022-06-19,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,2.392,2.571,1.877,2.09,1.034,
2022-06-19,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,2.432,2.597,2.097,2.124,1.168,
2022-06-19,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,2.427,2.594,,2.104,1.137,
2022-06-19,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,2.455,2.628,,2.114,1.189,
2022-06-19,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,2.415,2.594,,2.08,1.134,
2022-06-19,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,2.556,2.673,2.645,2.2,1.271,
2022-06-19,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,2.442,2.579,,2.108,1.181,
2022-06-19,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,2.448,2.587,,2.118,1.113,
2022-06-19,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,2.522,2.662,,2.181,1.136,
2022-06-19,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,2.462,2.597,,2.097,1.248,
2022-06-19,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,2.438,2.583,,2.099,1.116,
2022-06-19,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,2.398,2.548,,2.069,1.077,
2022-06-19,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,2.476,2.585,,2.139,1.197,
2022-06-19,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,2.436,2.596,,2.123,1.156,
2022-06-19,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,2.393,2.559,2.645,2.079,1.085,
2022-06-19,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,2.429,2.595,,2.105,1.133,
2022-06-19,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,2.44,2.569,,2.114,1.16,
2022-06-19,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,2.431,2.584,,2.097,1.127,
2022-06-19,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,2.429,2.556,,2.099,1.095,
2022-06-19,CORFU (KERKYRA),ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ,2.478,2.61,2.159,2.136,1.285,
2022-06-19,KEFALONIA,ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ,2.504,2.668,2.1,2.16,1.24,
2022-06-19,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,2.409,2.547,,2.088,1.15,
2022-06-19,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,2.424,2.564,,2.112,1.126,
2022-06-19,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,2.426,2.578,,2.106,1.09,
2022-06-19,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,2.658,2.77,,2.25,1.342,
2022-06-19,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,2.453,2.571,,2.096,1.144,
2022-06-19,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,2.424,2.575,,2.098,1.121,
2022-06-19,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,2.486,2.596,,2.145,1.257,
2022-06-19,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,2.454,2.57,,2.072,1.176,
2022-06-19,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,2.486,2.64,,2.144,1.165,
2022-06-19,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,2.465,2.595,,2.117,1.136,
2022-06-19,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,2.451,2.597,,2.11,1.158,
2022-06-19,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,2.458,2.618,2.138,2.131,1.176,
2022-06-19,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,2.416,2.531,,2.081,1.098,
2022-06-19,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,2.412,2.601,,2.08,1.135,
2022-06-19,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,2.427,2.498,,2.101,1.086,
2022-06-19,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,2.484,2.601,,2.148,1.212,
2022-06-19,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,2.438,2.565,,2.097,1.105,
2022-06-19,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,2.493,2.571,,2.094,1.248,
2022-06-19,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,2.417,2.543,,2.079,1.134,
2022-06-19,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,2.425,2.575,,2.087,1.11,
2022-06-19,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,2.455,2.608,,2.123,1.168,
2022-06-19,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,2.414,2.538,,2.107,1.156,
2022-06-19,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,2.481,2.605,,2.162,1.176,
2022-06-19,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,2.454,2.613,1.805,2.128,1.14,
2022-06-19,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,2.474,2.596,,2.151,1.238,
2022-06-19,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,2.367,2.501,1.98,2.0,1.369,
2022-06-19,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,2.427,2.579,1.949,2.105,1.105,
2022-06-20,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,2.404,2.55,,2.091,1.15,
2022-06-20,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,2.423,2.567,,2.119,1.119,
2022-06-20,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,2.424,2.585,,2.108,1.087,
2022-06-20,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,2.661,2.779,,2.256,1.342,
2022-06-20,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,2.449,2.574,,2.109,1.141,
2022-06-20,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,2.421,2.58,2.16,2.109,1.118,
2022-06-20,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,2.484,2.612,,2.156,1.257,
2022-06-20,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,2.463,2.589,,2.101,1.176,
2022-06-20,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,2.479,2.638,,2.147,1.165,
2022-06-20,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,2.464,2.604,,2.121,1.136,
2022-06-20,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,2.45,2.595,,2.117,1.16,
2022-06-20,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,2.457,2.626,2.138,2.137,1.176,
2022-06-20,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,2.417,2.535,,2.089,1.094,
2022-06-20,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,2.41,2.596,,2.089,1.134,
2022-06-20,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,2.428,2.553,,2.109,1.091,
2022-06-20,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,2.482,2.614,,2.154,1.212,
2022-06-20,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,2.437,2.625,,2.1,1.105,
2022-06-20,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,2.496,2.572,,2.111,1.248,
2022-06-20,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,2.415,2.545,,2.084,1.136,
2022-06-20,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,2.422,2.576,,2.097,1.11,
2022-06-20,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,2.456,2.614,,2.127,1.167,
2022-06-20,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,2.414,2.543,,2.112,1.156,
2022-06-20,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,2.485,2.608,,2.167,1.176,
2022-06-20,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,2.453,2.621,1.805,2.134,1.141,
2022-06-20,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,2.472,2.6,,2.16,1.238,
2022-06-20,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,2.367,2.515,1.98,2.012,1.369,
2022-06-20,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,2.424,2.583,1.967,2.113,1.104,
2022-06-21,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,2.457,2.616,,2.143,1.188,
2022-06-21,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,2.424,2.583,2.1,2.113,1.1,
2022-06-21,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,2.443,2.598,,2.117,1.139,
2022-06-21,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,2.43,2.583,,2.118,1.158,
2022-06-21,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,2.379,2.572,1.411,2.101,1.03,
2022-06-21,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,2.42,2.599,2.097,2.136,1.167,
2022-06-21,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,2.422,2.601,,2.115,1.136,
2022-06-21,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,2.452,2.628,,2.134,1.186,
2022-06-21,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,2.411,2.579,,2.1,1.132,
2022-06-21,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,2.555,2.672,2.645,2.217,1.271,
2022-06-21,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,2.44,2.583,,2.122,1.183,
2022-06-21,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,2.443,2.588,,2.132,1.111,
2022-06-21,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,2.514,2.66,,2.197,1.115,
2022-06-21,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,2.469,2.605,,2.118,1.248,
2022-06-21,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,2.43,2.585,,2.112,1.115,
2022-06-21,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,2.395,2.555,,2.085,1.076,
2022-06-21,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,2.471,2.594,2.165,2.154,1.2,
2022-06-21,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,2.433,2.571,,2.13,1.15,
2022-06-21,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,2.38,2.558,2.645,2.091,1.077,
2022-06-21,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,2.426,2.595,,2.121,1.128,
2022-06-21,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,2.434,2.582,,2.122,1.152,
2022-06-21,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,2.426,2.585,,2.116,1.127,
2022-06-21,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,2.43,2.569,,2.123,1.095,
2022-06-21,CORFU (KERKYRA),ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ,2.466,2.613,2.159,2.152,1.267,
2022-06-21,KEFALONIA,ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ,2.496,2.676,2.1,2.17,1.24,
2022-06-21,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,2.403,2.548,,2.099,1.15,
2022-06-21,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,2.417,2.566,,2.126,1.117,
2022-06-21,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,2.417,2.584,,2.111,1.085,
2022-06-21,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,2.66,2.782,,2.263,1.342,
2022-06-21,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,2.444,2.599,,2.127,1.134,
2022-06-21,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,2.418,2.574,2.16,2.118,1.117,
2022-06-21,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,2.48,2.619,,2.16,1.257,
2022-06-21,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,2.463,2.587,,2.103,1.176,
2022-06-21,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,2.481,2.638,,2.157,1.165,
2022-06-21,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,2.459,2.6,,2.126,1.136,
2022-06-21,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,2.444,2.598,,2.122,1.16,
2022-06-21,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,2.452,2.621,2.138,2.14,1.176,
2022-06-21,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,2.414,2.535,,2.093,1.092,
2022-06-21,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,2.404,2.591,,2.095,1.13,
2022-06-21,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,2.419,2.554,,2.116,1.068,
2022-06-21,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,2.481,2.613,,2.158,1.212,
2022-06-21,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,2.435,2.628,,2.103,1.105,
2022-06-21,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,2.496,2.577,,2.113,1.248,
2022-06-21,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,2.412,2.544,,2.091,1.132,
2022-06-21,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,2.42,2.577,,2.107,1.108,
2022-06-21,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,2.453,2.616,,2.134,1.166,
2022-06-21,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,2.412,2.537,,2.114,1.156,
2022-06-21,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,2.483,2.608,,2.171,1.176,
2022-06-21,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,2.449,2.621,1.805,2.14,1.14,
2022-06-21,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,2.467,2.6,,2.165,1.238,
2022-06-21,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,2.375,2.518,1.98,2.031,1.369,
2022-06-21,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,2.418,2.582,1.68,2.119,1.102,
2022-06-22,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,2.452,2.615,,2.151,1.19,
2022-06-22,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,2.422,2.58,2.1,2.115,1.095,
2022-06-22,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,2.44,2.601,,2.124,1.138,
2022-06-22,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,2.421,2.581,,2.131,1.158,
2022-06-22,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,2.371,2.569,1.877,2.102,1.028,
2022-06-22,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,2.415,2.595,2.097,2.14,1.165,
2022-06-22,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,2.419,2.597,,2.125,1.134,
2022-06-22,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,2.447,2.628,,2.144,1.181,
2022-06-22,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,2.41,2.579,,2.099,1.131,
2022-06-22,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,2.552,2.67,2.645,2.222,1.271,
2022-06-22,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,2.436,2.579,,2.127,1.191,
2022-06-22,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,2.439,2.584,,2.133,1.108,
2022-06-22,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,2.496,2.66,,2.203,1.115,
2022-06-22,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,2.467,2.605,,2.123,1.248,
2022-06-22,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,2.424,2.584,,2.117,1.113,
2022-06-22,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,2.394,2.556,,2.091,1.073,
2022-06-22,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,2.464,2.588,2.165,2.162,1.202,
2022-06-22,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,2.429,2.576,,2.134,1.145,
2022-06-22,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,2.373,2.557,2.645,2.095,1.073,
2022-06-22,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,2.424,2.594,,2.126,1.126,
2022-06-22,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,2.427,2.583,,2.126,1.157,
2022-06-22,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,2.422,2.585,,2.119,1.127,
2022-06-22,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,2.424,2.56,,2.126,1.095,
