address,area,closed_to,date,formatted_add,label_info,lat,lng,notes,retrieval_date,school,search_coo,status,status_date
ΚΡΙΕΖΗ ΚΑΙ ΑΘ.ΔΙΑΚΟΥ,ΑΣΠΡΟΠΥΡΓΟΥ,02-11-2020,2020-11-02,"Athanasiou Diakou 17, Aspropirgos 193 00, Greece",Τμήματα Γ2 & Γ Πλοιάρχων Έως Και 26-10-2020 Και Τα Τμήματα Γ1 Υγείας Και Γ Φυσικοθεραπείας Έως Και 02-11-2020,38.0622717,23.5862339,Αναστέλλουν τη λειτουργία τους τα τμήματα Γ2 & Γ Πλοιάρχων έως και 26-10-2020 και τα τμήματα Γ1 Υγείας και Γ Φυσικοθεραπείας έως και 02-11-2020,2020-10-22 11:22:06.616286,1ο ΕΠΑΛ ΑΣΠΡΟΠΥΡΓΟΥ,"1ο ΕΠΑΛ ΑΣΠΡΟΠΥΡΓΟΥ,ΚΡΙΕΖΗ ΚΑΙ ΑΘ.ΔΙΑΚΟΥ,ΑΣΠΡΟΠΥΡΓΟΥ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΠΙΝΔΟΥ 27,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,03-11-2020,2020-11-03,"Pindou 27, Ag. Paraskevi 153 43, Greece",Τμήμα Δ2,38.0216828,23.8325318,Αναστέλλει τη λειτουργία του το τμήμα Δ2,2020-10-22 11:22:06.616286,ΕΝΙΑΙΟ ΕΙΔΙΚΟ ΕΠΑΓΓΕΛΜΑΤΙΚΟ ΓΥΜΝΑΣΙΟ - ΛΥΚΕΙΟ ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ ΚΑΙ ΓΙΑ ΚΩΦΟΥΣ-ΒΑΡΗΚΟΟΥΣ ΜΑΘΗΤΕΣ,"ΕΝΙΑΙΟ ΕΙΔΙΚΟ ΕΠΑΓΓΕΛΜΑΤΙΚΟ ΓΥΜΝΑΣΙΟ - ΛΥΚΕΙΟ ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ ΚΑΙ ΓΙΑ ΚΩΦΟΥΣ-ΒΑΡΗΚΟΟΥΣ ΜΑΘΗΤΕΣ,ΠΙΝΔΟΥ 27,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΜΕΣΟΓΕΙΩΝ 151,ΑΜΑΡΟΥΣΙΟΥ,02-11-2020,2020-11-02,"Leof. Mesogeion, Greece",Τμήματα Λβ3 Και Λβ4,38.0053934,23.7968961,Αναστέλλουν τη λειτουργία τους τα τμήματα ΛΒ3 και ΛΒ4,2020-10-22 11:22:06.616286,"ΙΔΙΩΤΙΚΟ ΓΕΛ ΕΚΠΑΙΔΕΥΤΗΡΙΑ ΔΟΥΚΑ ""ΠΑΛΛΑΔΙΟΝ ΛΥΚΕΙΟΝ"" (12967/04-09-1917)","ΙΔΙΩΤΙΚΟ ΓΕΛ ΕΚΠΑΙΔΕΥΤΗΡΙΑ ΔΟΥΚΑ ""ΠΑΛΛΑΔΙΟΝ ΛΥΚΕΙΟΝ"" (12967/04-09-1917),ΜΕΣΟΓΕΙΩΝ 151,ΑΜΑΡΟΥΣΙΟΥ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΑΓΙΑΣ ΣΟΦΙΑΣ 40,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,02-11-2020,2020-11-02,"Agias Sofias 40, Filothei Psichiko 154 51, Greece",Τμήματα Γ3 Και Γοπ1,37.9994056,23.778653,Αναστέλλουν τη λειτουργία τους τα τμήματα Γ3 και ΓΟΠ1,2020-10-22 11:22:06.616286,1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΝΕΟΥ ΨΥΧΙΚΟΥ,"1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΝΕΟΥ ΨΥΧΙΚΟΥ,ΑΓΙΑΣ ΣΟΦΙΑΣ 40,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΠΤΟΛΕΜΑΪΔΟΣ ΚΑΙ ΝΕΖΕΡ,ΑΧΑΡΝΩΝ,02-11-2020,2020-11-02,"Acharnes 136 72, Greece",Τμήμα Γ Οικονομίας,38.10004970000001,23.7416273,Αναστέλλει τη λειτουργία του το τμήμα Γ Οικονομίας,2020-10-22 11:22:06.616286,2ο ΕΣΠΕΡΙΝΟ ΕΠΑΛ ΑΧΑΡΝΩΝ,"2ο ΕΣΠΕΡΙΝΟ ΕΠΑΛ ΑΧΑΡΝΩΝ,ΠΤΟΛΕΜΑΪΔΟΣ ΚΑΙ ΝΕΖΕΡ,ΑΧΑΡΝΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΤΡΙΠΟΛΕΩΣ 1-5,ΑΘΗΝΑΙΩΝ,25-10-2020,2020-10-25,"Kapaneos 54, Athina 104 44, Greece",Τμήματα Β2 Και Β1 Θετ.,37.9948305,23.7146494,Αναστέλλουν τη λειτουργία τους τα τμήματα Β2 και Β1 Θετ.,2020-10-22 11:22:06.616286,52ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,"52ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,ΤΡΙΠΟΛΕΩΣ 1-5,ΑΘΗΝΑΙΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΧΑΤΖΗΑΠΟΣΤΟΛΟΥ 74-76 ΚΑΙ ΔΟΡΔΟΥ,ΑΘΗΝΑΙΩΝ,01-11-2020,2020-11-01,"Nik. Chatziapostolou 74, Athina 104 43, Greece",,38.004131,23.7123809,,2020-10-22 11:22:06.616286,50ο ΓΥΜΝΑΣΙΟ ΑΘΗΝΩΝ,"50ο ΓΥΜΝΑΣΙΟ ΑΘΗΝΩΝ,ΧΑΤΖΗΑΠΟΣΤΟΛΟΥ 74-76 ΚΑΙ ΔΟΡΔΟΥ,ΑΘΗΝΑΙΩΝ",Επαναλειτουργία σχολείου,2020-11-07
ΤΣΟΥΝΤΑ & ΒΟΥΤΥΡΑ & ΚΗΠΩΝ,ΑΘΗΝΑΙΩΝ,29-10-2020,2020-10-29,"Tsounta 20, Athina 111 43, Greece",Τμήματα Β3 & Β2/3 Αγγλικών Έως Και 22-10-2020 Και Τα Τμήματα Γ2 Και Γ3 Έως Και 29-10-2020,38.0215282,23.7287568,Αναστέλλουν τη λειτουργία τους τα τμήματα Β3 & Β2/3 Αγγλικών έως και 22-10-2020 και τα τμήματα Γ2 και Γ3 έως και 29-10-2020,2020-10-22 11:22:06.616286,49ο ΓΥΜΝΑΣΙΟ ΑΘΗΝΑΣ - ΔΗΜΟΦΙΛΟΣ,"49ο ΓΥΜΝΑΣΙΟ ΑΘΗΝΑΣ - ΔΗΜΟΦΙΛΟΣ,ΤΣΟΥΝΤΑ & ΒΟΥΤΥΡΑ & ΚΗΠΩΝ,ΑΘΗΝΑΙΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
Κινικίου 16 & Αγίου Ιωάννου,ΝΙΚΑΙΑΣ - ΑΓΙΟΥ Ι. ΡΕΝΤΗ,01-11-2020,2020-11-01,"Solomou 3, Koridallos 181 22, Greece",Τμήμα Βοηθός Νοσηλευτικής Τραυματολογίας,37.98332620000001,23.6483314,Αναστέλλει τη λειτουργία του το τμήμα Βοηθός Νοσηλευτικής Τραυματολογίας,2020-10-21 00:35:28.111015,ΙΕΚ ΝΙΚΑΙΑΣ,"ΙΕΚ ΝΙΚΑΙΑΣ,Κινικίου 16 & Αγίου Ιωάννου,ΝΙΚΑΙΑΣ - ΑΓΙΟΥ Ι. ΡΕΝΤΗ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΛΕΩΦΟΡΟΣ ΣΑΛΩΝΩΝ 48,ΔΕΛΦΩΝ,01-11-2020,2020-11-01,"Leof. Salonon 48, Amfissa 331 00, Greece",Τμήμα Α1,38.523762700000006,22.3827268,Αναστέλλει τη λειτουργία του το τμήμα Α1,2020-10-21 00:35:28.111015,ΕΠΑΛ ΑΜΦΙΣΣΑΣ,"ΕΠΑΛ ΑΜΦΙΣΣΑΣ,ΛΕΩΦΟΡΟΣ ΣΑΛΩΝΩΝ 48,ΔΕΛΦΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΘΕΣΗ ΑΠΟΘΗΚΕΣ  Τ.Θ. Δ 1091,ΘΕΡΜΗΣ,29-10-2020,2020-10-29,"EO Thessalonikis Poligirou, Thermi 570 01, Greece",Τμήμα Στ3,40.5437435,22.9966378,Αναστέλλει τη λειτουργία του το τμήμα ΣΤ3,2020-10-21 00:35:28.111015,4ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΘΕΡΜΗΣ,"4ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΘΕΡΜΗΣ,ΘΕΣΗ ΑΠΟΘΗΚΕΣ  Τ.Θ. Δ 1091,ΘΕΡΜΗΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΑΝΔΡΙΤΣΑΙΝΗΣ 15,ΑΧΑΡΝΩΝ,30-10-2020,2020-10-30,"Λουντέμη Μενέλαου, Αυλίζα - Αγία Μαύρα, Acharnes 136 72, Greece","Τμήματα Δ, Στ1, Στ2 Και Ολοήμερο Παρασκευής",38.0772586,23.7264836,"Αναστέλλουν τη λειτουργία τους τα τμήματα Δ, ΣΤ1, ΣΤ2 και Ολοήμερο Παρασκευής",2020-10-21 00:35:28.111015,23ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΧΑΡΝΩΝ,"23ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΧΑΡΝΩΝ,ΑΝΔΡΙΤΣΑΙΝΗΣ 15,ΑΧΑΡΝΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
Αγ.Πέτρου και Σαμψούντος,ΑΧΑΡΝΩΝ,30-10-2020,2020-10-30,"Sampsountos 24, Acharnes 136 74, Greece",Τμήμα Α1,38.0955729,23.728247,Αναστέλλει τη λειτουργία του το τμήμα Α1,2020-10-21 00:35:28.111015,18ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΧΑΡΝΩΝ,"18ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΧΑΡΝΩΝ,Αγ.Πέτρου και Σαμψούντος,ΑΧΑΡΝΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
Α. ΒΕΛΟΥΧΙΩΤΗ ΚΑΙ ΣΑΜΟΥ ΓΩΝΙΑ,ΠΑΥΛΟΥ ΜΕΛΑ,27-10-2020,2020-10-27,"Ari Velouchioti 11, Stavroupoli 564 30, Greece",Τμήματα Στ3 Και Γ2,40.683133399999996,22.933385,Αναστέλλουν τη λειτουργία τους τα τμήματα ΣΤ3 και Γ2,2020-10-21 00:35:28.111015,5ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΤΑΥΡΟΥΠΟΛΗΣ,"5ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΤΑΥΡΟΥΠΟΛΗΣ,Α. ΒΕΛΟΥΧΙΩΤΗ ΚΑΙ ΣΑΜΟΥ ΓΩΝΙΑ,ΠΑΥΛΟΥ ΜΕΛΑ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΕΙΚΟΣΤΗΣ ΟΓΔΟΗΣ ΟΚΤΩΒΡΙΟΥ 1,ΔΕΛΤΑ,24-10-2020,2020-10-24,"28is Oktovriou 1, Delta 574 00, Greece",Τμήμα Δ1,40.6661846,22.8005209,Αναστέλλει τη λειτουργία του το τμήμα Δ1,2020-10-21 00:35:28.111015,3ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΙΝΔΟΥ,"3ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΙΝΔΟΥ,ΕΙΚΟΣΤΗΣ ΟΓΔΟΗΣ ΟΚΤΩΒΡΙΟΥ 1,ΔΕΛΤΑ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΕΛ. ΒΕΝΙΖΕΛΟΥ 99,ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ,28-10-2020,2020-10-28,"Al. Mpiniori 63, Neapoli 567 28, Greece",Τμήμα Α1,40.6526342,22.9406226,Αναστέλλει τη λειτουργία του το τμήμα Α1,2020-10-21 00:35:28.111015,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΑΠΟΛΗΣ,"1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΑΠΟΛΗΣ,ΕΛ. ΒΕΝΙΖΕΛΟΥ 99,ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΕΥΚΛΕΙΔH 8,ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ,28-10-2020,2020-10-28,"Efklidoiu 5-1, Stavroupoli 564 30, Greece",,40.6612701,22.933724899999998,,2020-10-21 00:35:28.111015,ΕΕΕΕΚ ΠΑΥΛΟΥ ΜΕΛΑ,"ΕΕΕΕΚ ΠΑΥΛΟΥ ΜΕΛΑ,ΕΥΚΛΕΙΔH 8,ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ",Επαναλειτουργία σχολείου,2020-11-07
ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΗΣ 57,ΑΜΠΕΛΟΚΗΠΩΝ-ΜΕΝΕΜΕΝΗΣ,28-10-2020,2020-10-28,"Leof. 28is Oktovriou 63, Ampelokipi 561 23, Greece",Τμήμα Γ3,40.6526736,22.9300204,Αναστέλλει τη λειτουργία του το τμήμα Γ3,2020-10-21 00:35:28.111015,4ο ΓΥΜΝΑΣΙΟ ΑΜΠΕΛΟΚΗΠΩΝ ΘΕΣΣΑΛΟΝΙΚΗΣ - ΝΙΚΟΣ ΚΑΖΑΝΤΖΑΚΗΣ,"4ο ΓΥΜΝΑΣΙΟ ΑΜΠΕΛΟΚΗΠΩΝ ΘΕΣΣΑΛΟΝΙΚΗΣ - ΝΙΚΟΣ ΚΑΖΑΝΤΖΑΚΗΣ,ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΗΣ 57,ΑΜΠΕΛΟΚΗΠΩΝ-ΜΕΝΕΜΕΝΗΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΟΔΥΣΣΕΑ ΦΩΚΑ 17,ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ,29-10-2020,2020-10-29,"Gorgopotamou 11, Sikies 566 26, Greece",Τμήμα Β3,40.64752960000001,22.955594899999998,Αναστέλλει τη λειτουργία του το τμήμα Β3,2020-10-21 00:35:28.111015,3ο ΓΥΜΝΑΣΙΟ ΣΥΚΕΩΝ ΘΕΣΣΑΛΟΝΙΚΗΣ,"3ο ΓΥΜΝΑΣΙΟ ΣΥΚΕΩΝ ΘΕΣΣΑΛΟΝΙΚΗΣ,ΟΔΥΣΣΕΑ ΦΩΚΑ 17,ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΕΠΤΑΠΥΡΓΙΟΥ 150,ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ,28-10-2020,2020-10-28,"Mposnaki 9, Sikies 566 26, Greece",Τμήματα Γ2 & Γ1 Ανθρωπιστικών Σπουδών ,40.6459471,22.961841500000002,Αναστέλλουν τη λειτουργία τους τα τμήματα Γ2 & Γ1 Ανθρωπιστικών Σπουδών ,2020-10-21 00:35:28.111015,1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΣΥΚΕΩΝ ΘΕΣΣΑΛΟΝΙΚΗΣ,"1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΣΥΚΕΩΝ ΘΕΣΣΑΛΟΝΙΚΗΣ,ΕΠΤΑΠΥΡΓΙΟΥ 150,ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ","Κλειστό, λόγω τοπικού lockdown",2020-11-07
ΜΑΝΟΛΗ ΤΡΙΑΝΤΑΦΥΛΛΙΔΗ (ΠΕΡΙΟΧΗ ΣΤΡΕΜΠΕΝΙΩΤΗ),ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ,28-10-2020,2020-10-28,"Manoli Triantafillidi, Neapoli 567 28, Greece","Τμήματα Α3, Γ4, Γθ2Βιο & Γθ2Φχ",40.65487750000001,22.943783899999996,"Αναστέλλουν τη λειτουργία τους τα τμήματα Α3, Γ4, ΓΘ2ΒΙΟ & ΓΘ2ΦΧ",2020-10-21 00:35:28.111015,1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΝΕΑΠΟΛΗΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,"1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΝΕΑΠΟΛΗΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,ΜΑΝΟΛΗ ΤΡΙΑΝΤΑΦΥΛΛΙΔΗ (ΠΕΡΙΟΧΗ ΣΤΡΕΜΠΕΝΙΩΤΗ),ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ","Κλειστό, λόγω τοπικού lockdown",2020-11-07
ΙΟΥΣΤΙΝΙΑΝΟΥ 52,ΑΝΑΤΟΛΗ ΙΩΑΝΝΙΤΩΝ,01-11-2020,2020-11-01,"Ioustinianou 52, Anatoli 452 21, Greece",,39.628105,20.862224800000003,,2020-10-21 00:35:28.111015,ΙΔΙΩΤΙΚΟ Ν/ΓΕΙΟ ΓΕΩΡΓΙΑΣ ΓΙΑΝΝΑΚΟΠΟΥΛΟΥ,"ΙΔΙΩΤΙΚΟ Ν/ΓΕΙΟ ΓΕΩΡΓΙΑΣ ΓΙΑΝΝΑΚΟΠΟΥΛΟΥ,ΙΟΥΣΤΙΝΙΑΝΟΥ 52,ΑΝΑΤΟΛΗ ΙΩΑΝΝΙΤΩΝ",Επαναλειτουργία σχολείου,2020-11-07
ΜΕΤΣΟΒΟ,ΜΕΤΣΟΒΟΥ,02-11-2020,2020-11-02,"Metsovo 442 00, Greece",Τμήμα Στ2,39.7704811,21.1840688,Αναστέλλει τη λειτουργία του το τμήμα ΣΤ2,2020-10-21 00:35:28.111015,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΕΤΣΟΒΟΥ - ΤΟΣΙΤΣEΙΟ,"ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΕΤΣΟΒΟΥ - ΤΟΣΙΤΣEΙΟ,ΜΕΤΣΟΒΟ,ΜΕΤΣΟΒΟΥ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
Βασιλείου Μελά 1,ΙΩΑΝΝΙΤΩΝ,02-11-2020,2020-11-02,"Eth. Antistasis 142, Katsikas 452 21, Greece",Τμήμα Β1,39.623424299999996,20.887580800000002,Αναστέλλει τη λειτουργία του το τμήμα Β1,2020-10-21 00:35:28.111015,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΤΣΙΚΑ,"ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΤΣΙΚΑ,Βασιλείου Μελά 1,ΙΩΑΝΝΙΤΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΔΩΔΩΝΗΣ 6,ΙΩΑΝΝΙΤΩΝ,02-11-2020,2020-11-02,"Ioannina, Greece",,39.66502880000001,20.8537466,,2020-10-21 00:35:28.111015,4ο ΕΙΔΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΙΩΑΝΝΙΝΩΝ,"4ο ΕΙΔΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΙΩΑΝΝΙΝΩΝ,ΔΩΔΩΝΗΣ 6,ΙΩΑΝΝΙΤΩΝ",Επαναλειτουργία σχολείου,2020-11-07
ΤΡΙΦΥΛΛΙΑΣ ΚΑΙ ΑΡΓΟΣΤΟΛΙΟΥ,ΠΑΙΑΝΙΑΣ,30-10-2020,2020-10-30,"Trifillias 8, Glika Nera 153 54, Greece",Αναστελλει Τη Λειτουργια Της Ολη Η Σχολικη Ομαδα Πλην Παραρτηματος,38.004043900000006,23.852424499999998,ΑΝΑΣΤΕΛΛΕΙ ΤΗ ΛΕΙΤΟΥΡΓΙΑ ΤΗΣ ΟΛΗ Η ΣΧΟΛΙΚΗ ΟΜΑΔΑ ΠΛΗΝ ΠΑΡΑΡΤΗΜΑΤΟΣ,2020-10-21 00:35:28.111015,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΓΛΥΚΩΝ ΝΕΡΩΝ,"2ο ΝΗΠΙΑΓΩΓΕΙΟ ΓΛΥΚΩΝ ΝΕΡΩΝ,ΤΡΙΦΥΛΛΙΑΣ ΚΑΙ ΑΡΓΟΣΤΟΛΙΟΥ,ΠΑΙΑΝΙΑΣ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΧΑΡΙΛΑΟΥ ΤΡΙΚΟΥΠΗ 34,ΣΕΡΡΩΝ,02-11-2020,2020-11-02,"Char. Trikoupi 30, Serres 621 25, Greece",Τμήμα Γ2 Έως Και 26-10-2020 Και Το Τμήμα Β1 Έως Και 02-11-2020,41.07931,23.534839899999998,Αναστέλλει τη λειτουργία του το τμήμα Γ2 έως και 26-10-2020 και το τμήμα Β1 έως και 02-11-2020,2020-10-21 00:35:28.111015,18ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΕΡΡΩΝ,"18ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΕΡΡΩΝ,ΧΑΡΙΛΑΟΥ ΤΡΙΚΟΥΠΗ 34,ΣΕΡΡΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΤΕΡΜΑ ΑΓΝΩΣΤΟΥ ΣΤΡΑΤΙΩΤΗ,ΠΑΥΛΟΥ ΜΕΛΑ,28-10-2020,2020-10-28,"Τέρμα Αγνώστου Στρατιώτου, Ιφιγένειας, Polichni 565 32, Greece",Τμήματα Γ2 Και Γοπ1,40.66255220000001,22.96433630000001,Αναστέλλουν τη λειτουργία τους τα τμήματα Γ2 και ΓΟΠ1,2020-10-21 00:35:28.111015,3ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΠΟΛΙΧΝΗΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,"3ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΠΟΛΙΧΝΗΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,ΤΕΡΜΑ ΑΓΝΩΣΤΟΥ ΣΤΡΑΤΙΩΤΗ,ΠΑΥΛΟΥ ΜΕΛΑ","Κλειστό, λόγω τοπικού lockdown",2020-11-07
ΔΗΜΗΤΡΙΟΥ ΓΛΗΝΟΥ 13,ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ,28-10-2020,2020-10-28,"Sykies 566 26, Greece",Τμήμα Γ2,40.644954999999996,22.9573073,Αναστέλλει τη λειτουργία του το τμήμα Γ2,2020-10-21 00:35:28.111015,"1ο ΓΥΜΝΑΣΙΟ ΣΥΚΕΩΝ ""ΟΔΥΣΣΕΑΣ ΦΩΚΑΣ""","1ο ΓΥΜΝΑΣΙΟ ΣΥΚΕΩΝ ""ΟΔΥΣΣΕΑΣ ΦΩΚΑΣ"",ΔΗΜΗΤΡΙΟΥ ΓΛΗΝΟΥ 13,ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
Κ.ΠΑΛΑΜΑ 1,ΔΕΛΤΑ,28-10-2020,2020-10-28,"Kosti Palama 1, Sindos 574 00, Greece",Τμήμα Α1,40.6647518,22.799265,Αναστέλλει τη λειτουργία του το τμήμα Α1,2020-10-21 00:35:28.111015,1o ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΕΧΕΔΩΡΟΥ,"1o ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΕΧΕΔΩΡΟΥ,Κ.ΠΑΛΑΜΑ 1,ΔΕΛΤΑ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΙΟΥΣΤΙΝΙΑΝΟΥ ΚΑΙ ΚΟΜΝΗΝΩΝ 6,ΛΑΡΙΣΑΙΩΝ,03-11-2020,2020-11-03,"Komninon 6, Larisa 412 23, Greece",Τμήμα Β1 Οικονομίας,39.632834700000004,22.4245904,Αναστέλλει τη λειτουργία του το τμήμα Β1 Οικονομίας,2020-10-21 00:35:28.111015,3ο ΕΣΠΕΡΙΝΟ ΕΠΑΛ ΛΑΡΙΣΑΣ,"3ο ΕΣΠΕΡΙΝΟ ΕΠΑΛ ΛΑΡΙΣΑΣ,ΙΟΥΣΤΙΝΙΑΝΟΥ ΚΑΙ ΚΟΜΝΗΝΩΝ 6,ΛΑΡΙΣΑΙΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
ΧΑΤΖΗΑΠΟΣΤΟΛΟΥ 74-76 ΚΑΙ ΔΟΡΔΟΥ,ΑΘΗΝΑΙΩΝ,29-10-2020,2020-10-29,"Nik. Chatziapostolou 74, Athina 104 43, Greece",Τμήμα Γ3 Έως Και 28-10-2020 Και Το Τμήμα Γ5 Έως Και 29-10-2020,38.004131,23.7123809,Αναστέλλει τη λειτουργία του το τμήμα Γ3 έως και 28-10-2020 και το τμήμα Γ5 έως και 29-10-2020,2020-10-21 00:35:28.111015,50ο ΓΥΜΝΑΣΙΟ ΑΘΗΝΩΝ,"50ο ΓΥΜΝΑΣΙΟ ΑΘΗΝΩΝ,ΧΑΤΖΗΑΠΟΣΤΟΛΟΥ 74-76 ΚΑΙ ΔΟΡΔΟΥ,ΑΘΗΝΑΙΩΝ",Επαναλειτουργία τμημάτων/τάξεων,2020-11-07
Α. ΠΑΠΑΝΔΡΕΟΥ 52,ΔΟΞΑΤΟΥ,01-11-2020,2020-11-01,"Kon/nou Karamanli 52, Kalampaki 660 31, Greece",,41.0556608,24.187886600000002,,2020-10-21 00:35:28.111015,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΛΑΜΠΑΚΙΟΥ,"2ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΛΑΜΠΑΚΙΟΥ,Α. ΠΑΠΑΝΔΡΕΟΥ 52,ΔΟΞΑΤΟΥ",Επαναλειτουργία σχολείου,2020-11-07
ΙΚΤΙΝΟΥ 5,ΘΕΣΣΑΛΟΝΙΚΗΣ,29-10-2020,2020-10-29,"Iktinou 5, Thessaloniki 546 22, Greece",Τμήματα Γ2 & Γ Υγείας,40.632100799999996,22.9458406,Αναστέλλουν τη λειτουργία τους τα τμήματα Γ2 & Γ Υγείας,2020-10-21 00:35:28.111015,2ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ,"2ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ,ΙΚΤΙΝΟΥ 5,ΘΕΣΣΑΛΟΝΙΚΗΣ","Κλειστό, λόγω τοπικού lockdown",2020-11-07
